ObservationDate;Confirmed
02/15/2020;1162.0
02/15/2020;1001.0
02/15/2020;950.0
02/15/2020;913.0
02/15/2020;604.0
02/15/2020;544.0
02/15/2020;532.0
02/15/2020;470.0
02/15/2020;425.0
02/15/2020;375.0
02/15/2020;326.0
02/15/2020;291.0
02/15/2020;285.0
02/15/2020;285.0
02/15/2020;235.0
02/15/2020;232.0
02/15/2020;168.0
02/15/2020;162.0
02/15/2020;143.0
02/15/2020;128.0
02/15/2020;122.0
02/15/2020;119.0
02/15/2020;90.0
02/15/2020;88.0
02/15/2020;72.0
02/15/2020;70.0
02/15/2020;70.0
02/15/2020;68.0
02/15/2020;56.0
02/15/2020;43.0
02/15/2020;33.0
02/15/2020;28.0
02/15/2020;22.0
02/15/2020;18.0
02/15/2020;18.0
02/15/2020;16.0
02/15/2020;16.0
02/15/2020;12.0
02/15/2020;10.0
02/15/2020;9.0
02/15/2020;8.0
02/15/2020;5.0
02/15/2020;4.0
02/15/2020;4.0
02/15/2020;4.0
02/15/2020;3.0
02/15/2020;3.0
02/15/2020;3.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;2.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/15/2020;1.0
02/16/2020;58182.0
02/16/2020;1316.0
02/16/2020;1231.0
02/16/2020;1167.0
02/16/2020;1004.0
02/16/2020;962.0
02/16/2020;925.0
02/16/2020;617.0
02/16/2020;551.0
02/16/2020;537.0
02/16/2020;481.0
02/16/2020;445.0
02/16/2020;380.0
02/16/2020;355.0
02/16/2020;328.0
02/16/2020;300.0
02/16/2020;287.0
02/16/2020;237.0
02/16/2020;236.0
02/16/2020;171.0
02/16/2020;162.0
02/16/2020;144.0
02/16/2020;129.0
02/16/2020;124.0
02/16/2020;121.0
02/16/2020;90.0
02/16/2020;89.0
02/16/2020;75.0
02/16/2020;71.0
02/16/2020;70.0
02/16/2020;70.0
02/16/2020;59.0
02/16/2020;57.0
02/16/2020;34.0
02/16/2020;29.0
02/16/2020;22.0
02/16/2020;20.0
02/16/2020;18.0
02/16/2020;16.0
02/16/2020;16.0
02/16/2020;12.0
02/16/2020;10.0
02/16/2020;9.0
02/16/2020;9.0
02/16/2020;5.0
02/16/2020;4.0
02/16/2020;4.0
02/16/2020;4.0
02/16/2020;3.0
02/16/2020;3.0
02/16/2020;3.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;2.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/16/2020;1.0
02/17/2020;59989.0
02/17/2020;1322.0
02/17/2020;1246.0
02/17/2020;1171.0
02/17/2020;1006.0
02/17/2020;973.0
02/17/2020;930.0
02/17/2020;626.0
02/17/2020;553.0
02/17/2020;541.0
02/17/2020;495.0
02/17/2020;457.0
02/17/2020;454.0
02/17/2020;381.0
02/17/2020;333.0
02/17/2020;301.0
02/17/2020;290.0
02/17/2020;240.0
02/17/2020;238.0
02/17/2020;171.0
02/17/2020;163.0
02/17/2020;146.0
02/17/2020;130.0
02/17/2020;125.0
02/17/2020;121.0
02/17/2020;91.0
02/17/2020;89.0
02/17/2020;77.0
02/17/2020;75.0
02/17/2020;72.0
02/17/2020;70.0
02/17/2020;66.0
02/17/2020;60.0
02/17/2020;35.0
02/17/2020;30.0
02/17/2020;22.0
02/17/2020;22.0
02/17/2020;18.0
02/17/2020;16.0
02/17/2020;16.0
02/17/2020;12.0
02/17/2020;10.0
02/17/2020;9.0
02/17/2020;9.0
02/17/2020;5.0
02/17/2020;5.0
02/17/2020;4.0
02/17/2020;4.0
02/17/2020;3.0
02/17/2020;3.0
02/17/2020;3.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;2.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/17/2020;1.0
02/18/2020;61682.0
02/18/2020;1328.0
02/18/2020;1257.0
02/18/2020;1172.0
02/18/2020;1007.0
02/18/2020;982.0
02/18/2020;933.0
02/18/2020;629.0
02/18/2020;555.0
02/18/2020;543.0
02/18/2020;542.0
02/18/2020;508.0
02/18/2020;464.0
02/18/2020;387.0
02/18/2020;333.0
02/18/2020;306.0
02/18/2020;292.0
02/18/2020;242.0
02/18/2020;240.0
02/18/2020;172.0
02/18/2020;163.0
02/18/2020;146.0
02/18/2020;131.0
02/18/2020;128.0
02/18/2020;121.0
02/18/2020;91.0
02/18/2020;89.0
02/18/2020;81.0
02/18/2020;76.0
02/18/2020;74.0
02/18/2020;73.0
02/18/2020;70.0
02/18/2020;62.0
02/18/2020;35.0
02/18/2020;31.0
02/18/2020;22.0
02/18/2020;22.0
02/18/2020;18.0
02/18/2020;16.0
02/18/2020;16.0
02/18/2020;12.0
02/18/2020;10.0
02/18/2020;9.0
02/18/2020;9.0
02/18/2020;5.0
02/18/2020;5.0
02/18/2020;4.0
02/18/2020;4.0
